customer_tweet_id,customer_text,response_tweet_id,response_text,customer_text_clean
1766825,@AmazonHelp Not sure why I should trust or believe anything that @115830 tell me.,1766824.0,@531312 Sorry about the delay. What estimated delivery date were you given? What's the latest info here: https://t.co/aaDyEz1VgE ^RS,Not sure why I should trust or believe anything that tell me.
1363551,"@AmazonHelp I am on my mobile and it’s difficult to do it from here , for you I kept my mobile in office so cannot receive your call too",1363549.0,"@437492 I get you're upset with us, Surendra. Did you report this to our support team using the link shared earlier ? ^AS","I am on my mobile and it’s difficult to do it from here , for you I kept my mobile in office so cannot receive your call too"
1121255,@AmazonHelp That you would add the card onto mum's account and it would take an hour!!!,1121254.0,@384506 What were you advised when you contacted us? ^JJ,That you would add the card onto mum's account and it would take an hour!!!
1719172,@AmazonHelp I meant what hours can I call that number? Is that 24 hours a day? @AmazonHelp,1719171.0,"@520453 We can be reached 24 hours, 7 days a week! ^SC",I meant what hours can I call that number? Is that 24 hours a day?
1404033,"@AmazonHelp I tried to but I've been hung up on by people at Amazon 4 time's today,I've been dealing with this for 3 days with no resolution",1404031.0,@444928 I understand you've had a bad experience. Will you tell us more about what's happened? No account details please! ^CS,"I tried to but I've been hung up on by people at Amazon 4 time's today,I've been dealing with this for 3 days with no resolution"
2901043,@AmazonHelp How can it be a late parcel when no one actually came to deliver the parcel in the first place?!,2901041.0,"@803596 I'm sorry you haven't received your parcel yet! Late packages are usually delivered the following business day by 21:00. If you don't receive your parcel by then, please reach us via phone or chat here: https://t.co/qy3J24VGxb ^JS",How can it be a late parcel when no one actually came to deliver the parcel in the first place?!
2061590,@AmazonHelp I have.  All they keep doing is sending me a link to reset my password.  I have called 3X and spoken with a supervisor who assured me this would be fixed within 24 hours.  That was 28 hours ago.  Another associate just told me to make a new account.  /facepalm,2061589.0,@609705 Hi Zach. We wouldn't have access from here to do this. Can you make this request directly via: https://t.co/jzvkhdlrK5 Thank you. ^NV,I have. All they keep doing is sending me a link to reset my password. I have called 3X and spoken with a supervisor who assured me this would be fixed within 24 hours. That was 28 hours ago. Another associate just told me to make a new account. /facepalm
74649,"@AmazonHelp Who says i want you to replace my device? I want it fixed. And in case you have an electronic device in the market for more than 5 years, don’t you think there should be a service center for the same.",74650.0,@132716 I get your concern but the resolution provided by our team is the best. Post the expiration of the warranty we'll not be able to replace the device. ^SH,"Who says i want you to replace my device? I want it fixed. And in case you have an electronic device in the market for more than 5 years, don’t you think there should be a service center for the same."
707385,@AmazonHelp I contacted the seller &amp; they said to ask @115830 directly for a replacement. How do I do this?,707384.0,@289112 I'm sorry you didn't receive everything! Please reach out to us here: https://t.co/JzP7hlA23B and we can help! ^TK,I contacted the seller &amp; they said to ask directly for a replacement. How do I do this?
917995,@AmazonHelp It arrived but missing a bag with the most expensive item (a fire tablet). Driver is on to support now.,917994.0,@337933 Please keep us posted! We're here to help. ^AX,It arrived but missing a bag with the most expensive item (a fire tablet). Driver is on to support now.
2874042,"@AmazonHelp I ordered a package yesterday for one day delivery. The driver came by my door, as I was wrong him. He dropped the package and ran back to his car and sped off. When I picked up the package you saw sings of tampering and it was duct taped back together. Opened the box - no item.",2874041.0,"@152100 I'm so sorry! Without revealing account information, please let us know more about what has happened. ^SE","I ordered a package yesterday for one day delivery. The driver came by my door, as I was wrong him. He dropped the package and ran back to his car and sped off. When I picked up the package you saw sings of tampering and it was duct taped back together. Opened the box - no item."
2170979,@AmazonHelp Sono 2 ordini ... una era prevista ieri. L’altra lunedì !!!,2170980.0,@636806 Per quando era prevista la consegna? ^CS,Sono 2 ordini ... una era prevista ieri. L’altra lunedì !!!
1160424,"@AmazonHelp No, they didn't. And I asked multiple times. Again, via e-mail and DM. No answers.",1160426.0,@315473 Did our Account Specialists explain why your account was blocked after being reinstated? What info did they provide? ^EZ,"No, they didn't. And I asked multiple times. Again, via e-mail and DM. No answers."
482349,@AmazonHelp Just spoke to CS and it's all sorted now. Courier company is shocking anyone xouks have stolen  the rest of my parcels....,482348.0,"@229713 Oh no! Sorry to hear part of you order was missing, Alison. Please reach out to us here and we'll be happy to help: https://t.co/JzP7hlA23B ^RB",Just spoke to CS and it's all sorted now. Courier company is shocking anyone xouks have stolen the rest of my parcels....
2909236,"@AmazonHelp And when they called @115821 to ask them to have their delivery ppl stop sending the wrong addresses to their building, they were told just to throw away the packages that did not belong to them! Is is acceptable behavior for an Amazon driver?",2909235.0,"@565720 That's definitely not the experience we hope for. When you check here: https://t.co/q4LAMZ3tbE, can you confirm for us the carrier that delivered these orders? ^GG","And when they called to ask them to have their delivery ppl stop sending the wrong addresses to their building, they were told just to throw away the packages that did not belong to them! Is is acceptable behavior for an Amazon driver?"
549375,@AmazonHelp Don’t really feel you can help as you and dpd have been tells me lies when I speak to either of the companies you say sorry sir it will be with you tomorrow but tomorrow never comes disappointing really,549374.0,@247928 I'm sorry for the concern this has caused. I know delivery issues can be frustrating and we'd like to help! What was the original delivery date in the confirmation e-mail seen here: https://t.co/5YHkPd4oHH? ^SG,Don’t really feel you can help as you and dpd have been tells me lies when I speak to either of the companies you say sorry sir it will be with you tomorrow but tomorrow never comes disappointing really
789271,@AmazonHelp funny name? https://t.co/FMZmq7hCXX,789272.0,"@34974 am sorry about that, I’d like to help you. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon.1/2^AH",funny name? https://t.co/FMZmq7hCXX
1806927,@AmazonHelp Jajajja qué cracks!!! Nada nada. Os quiero 😍 igual,1806926.0,@542860 Nos alegra que tengas tu pedido Berta pero nos disculpamos por despertarte 😯 Siempre puedes intentar dormir de nuevo 😴 ^AV https://t.co/mZONQTBlMl,Jajajja qué cracks!!! Nada nada. Os quiero 😍 igual
962238,@AmazonHelp It says “sold by ansee” so I’m assuming it’s a 3rd party?,962237.0,@348330 Can you tell us if the item was shipped and sold by Amazon or by a third-party seller? Found here: https://t.co/EKXRLsnxJu ^AC,It says “sold by ansee” so I’m assuming it’s a 3rd party?
694446,@AmazonHelp Yes! Thank you very much!,694445.0,"@138679 Hello Oihane, yes, if you do not want to continue with the Amazon Prime subscription, you can cancel it anytime you want, here: https://t.co/MGmTl9DRE1, and you will not be charged. Hope this helps! ^LG",Yes! Thank you very much!
1326997,@AmazonHelp this is the fourth or fifth time Amazon has used USPS and my two day shipping was messed up.,1326998.0,"@429610 I'm sorry for the frustration! Without giving account/ personal details, can you please tell us what's going on? We'd love to help. ^AC",this is the fourth or fifth time Amazon has used USPS and my two day shipping was messed up.
512438,@AmazonHelp @237848 Watch out amazon you’ll get a disstrack,512437.0,"@237848 I'm so sorry for the delayed response, and to hear that you received the incorrect item. Have you had a chance to report this to us by phone or chat here: https://t.co/EKXRLsnxJu? ^GR",Watch out amazon you’ll get a disstrack
2945554,"@AmazonHelp Perhaps you should teach your warehouse people to read. They sent me the wrong order twice in 2 weeks. Ordered a DVD, got a CD. Morons.",2945555.0,@813631 You can manage your Prime Subscription here https://t.co/9k8VXIr3fZ IF you have any questions please do not hesitate to let us know! We are here to help. ^DJ,"Perhaps you should teach your warehouse people to read. They sent me the wrong order twice in 2 weeks. Ordered a DVD, got a CD. Morons."
2915838,@AmazonHelp Still no confirmation email. One agent offered to extend my prime membership..,2915836.0,@254699 Who was the carrier listed for your order: https://t.co/Y5jpI9gRhE ^DO,Still no confirmation email. One agent offered to extend my prime membership..
448785,"@AmazonHelp Second customer service representative said “no update, we will need to investigate” ...which is exactly what the first guy said #nohelp",448784.0,"@221328 I'm sorry we missed the call back! When you spoke with us last, what insight or options were offered? ^WT","Second customer service representative said “no update, we will need to investigate” ...which is exactly what the first guy said #nohelp"
542099,"@AmazonHelp Prezado(a) cliente,

Fechamos sua conta do https://t.co/Yygod20zUB e cancelamos todos os pedidos em aberto. Todas as novas contas que você abrir serão fechadas",542100.0,"@245813 Olá Bruno, sentimos muito. Você recebeu algum e-mail com instruções e detalhes do acontecido com a conta? ^LG","Prezado(a) cliente, Fechamos sua conta do https://t.co/Yygod20zUB e cancelamos todos os pedidos em aberto. Todas as novas contas que você abrir serão fechadas"
1675561,@AmazonHelp Shared the details. Not sure why I am supposed to share it repeatedly through different mediums.,1675560.0,@307929 Sorry for the miss. Please fill this form: https://t.co/beaaDm0muc and we'll check it for you.  ^RI,Shared the details. Not sure why I am supposed to share it repeatedly through different mediums.
1223518,@AmazonHelp As already said no chat option on link provided https://t.co/YqbMePndl6,1223517.0,@407056 You can follow these steps to contact us by phone or chat.  ^AF https://t.co/1WY3vWgJN7,As already said no chat option on link provided https://t.co/YqbMePndl6
1715338,@AmazonHelp My only fault was i am a prime user and opted for fast delivery..now i will have to pay those 2000(diff in price) to her.,1715337.0,"@373962 As mentioned earlier, Amazon doesn't offer a price match guarantee. Appreciate your understanding. ^GK",My only fault was i am a prime user and opted for fast delivery..now i will have to pay those 2000(diff in price) to her.
920512,@AmazonHelp Ordered it from .co.uk was an A3 cutting mat and glue. Got the big mat but that was it :(,920511.0,@338501 Oh no! I'm sorry to hear this! Could you tell me which Amazon site you ordered from so we can better assist? ^MW,Ordered it from .co.uk was an A3 cutting mat and glue. Got the big mat but that was it :(
2236285,@AmazonHelp I already call customer care for this but they didn't solve my and they didn't interest in my problem,2236284.0,"@652182 We have received your details, Saif. Request you to wait and our team will contact you soon with an update. ^GD",I already call customer care for this but they didn't solve my and they didn't interest in my problem
1406096,@AmazonHelp umm I didn't understand this what I should do ? https://t.co/aDG6Pd4Ud5,1406101.0,"@446836 Has the charge been declined? If so, please check with your bank. ^KM",umm I didn't understand this what I should do ? https://t.co/aDG6Pd4Ud5
1313374,"@AmazonHelp thanks, i appreciate the condolences bc me too",1313373.0,@426851 I'm really sorry for the experience Allison. ^AT,"thanks, i appreciate the condolences bc me too"
2740602,"@AmazonHelp Nach einem Monat... Wie hat der Kundenservice gesagt?? Ah! Ja! Ich soll in ein Geschäft kaufen!!! Aber Prime soll ich noch bezahlen, oder????",2740601.0,"@719852 Das Besteck ist aktuell nicht von Amazon.de lieferbar, wird jedoch auch von anderen Anbietern angeboten, wie Michael dir schon mitgeteilt hat. Bitte prüfe auch diese Möglichkeit. Danke ^BL","Nach einem Monat... Wie hat der Kundenservice gesagt?? Ah! Ja! Ich soll in ein Geschäft kaufen!!! Aber Prime soll ich noch bezahlen, oder????"
549475,@AmazonHelp Struggling to get the fact that I have now spent over 2.5hrs in total to just get a refund! Prime customer. Not any more.,549474.0,@153426 Please let us know the outcome of your call. We're still here for you! ^KJ,Struggling to get the fact that I have now spent over 2.5hrs in total to just get a refund! Prime customer. Not any more.
793856,@AmazonHelp Just that it will be here tomorrow but the I'm worried it won't be and it's a gift for my son,793855.0,"@309293 Hi, have you received any emails in relation to the order? ^JJ",Just that it will be here tomorrow but the I'm worried it won't be and it's a gift for my son
21927,@AmazonHelp U need to ur mails first.. Are they of any use???,21929.0,@120777 Kindly reply to the email received from us and we shall get back to you on this. ^SH,U need to ur mails first.. Are they of any use???
1366161,"@AmazonHelp Yes, but that's not One Day Delivery. That's Three Day Delivery. Which is why I pay for Prime. Your customers shouldn't be inconvenienced because you can't cope with the number of Black Friday orders...",1366160.0,@319097 Hi Bradley! Some deliveries may take slightly longer than usual due to this busy period. https://t.co/DgRGeaZzhb.^CN,"Yes, but that's not One Day Delivery. That's Three Day Delivery. Which is why I pay for Prime. Your customers shouldn't be inconvenienced because you can't cope with the number of Black Friday orders..."
2320455,"@AmazonHelp たった今拝見させて頂いたのですが
全6巻で、3000円超えてしまうと、僕のお小遣い的な余裕が…",2320454.0,@672508 はい！ご参照いただければ幸いです😀 HM,たった今拝見させて頂いたのですが 全6巻で、3000円超えてしまうと、僕のお小遣い的な余裕が…
1046144,@AmazonHelp @115850 no email recieved and time has lapsed for another pick up order. It seems amazon has got arrogance of thier wealth.,1046145.0,@268374 Apologies for the delay. Please reply to the email sent by our team for more updates on this soon. ^RS,no email recieved and time has lapsed for another pick up order. It seems amazon has got arrogance of thier wealth.
1576208,@AmazonHelp I won't be in today. Gifts were for anniversary gift so wanted them for this morning before I go out! Should have just went to the shops 😒,1576206.0,@485635 Sorry to hear this - have you received the dispatched confirmation email(s) ? ^TD,I won't be in today. Gifts were for anniversary gift so wanted them for this morning before I go out! Should have just went to the shops 😒
641887,@AmazonHelp Already cancelled my membership.  I was treated poorly over a payment mistake that was resolved almost immediately. Absolutely ridiculous and have never been treated so poorly.,641886.0,@272325 Could you provide us with a few details about the issue you're currently facing without posting account information? We'd like to help out any way we can! ^WM,Already cancelled my membership. I was treated poorly over a payment mistake that was resolved almost immediately. Absolutely ridiculous and have never been treated so poorly.
461210,@AmazonHelp They are the same item.,461209.0,"@224589 Hey, Julia! You should be able to select only the items in the order that were damaged. ^LA",They are the same item.
312092,@AmazonHelp Major incovenient. You promised the product would be to me by today and now gotta wait til Monday for the product.,312091.0,"@190543 When you chatted with us, were we able to help get a return set up for the item? ^EP",Major incovenient. You promised the product would be to me by today and now gotta wait til Monday for the product.
1568158,@AmazonHelp Moserbaer Pro CD-R 700MB 80 Min. 52x (10 Pack) https://t.co/5BhXqMQP2x,1568155.0,@483868 We'd like to check this for you. Kindly share the link of the product page. ^SG,Moserbaer Pro CD-R 700MB 80 Min. 52x (10 Pack) https://t.co/5BhXqMQP2x
1200783,"@AmazonHelp 度重なるリプライへの対応ありがとうございます。
大変お手数おかけしました。",1200782.0,@402142 Amazonからそのような内容のメッセージはお送りしておりません。なお、https://t.co/st4oU5QbhPからSMSにてお客様に連絡することはございません。TN,度重なるリプライへの対応ありがとうございます。 大変お手数おかけしました。
324399,@AmazonHelp It’s been 10 hours to your reply. May i know when you will be reverting?,324398.0,"@193278 Thanks for confirming. As we've received your details, we're working on it. We'll reach out to you soon with an update. ^VN",It’s been 10 hours to your reply. May i know when you will be reverting?
866121,@AmazonHelp Yes ...even  customer service escalated the matter at 12:00pm ..it's almost 6hrs @AmazonHelp,866122.0,@325660 I'm sorry to know this. Did you happen to escalate this to our support team here: https://t.co/T6y6Xlutbs? ^VN,Yes ...even customer service escalated the matter at 12:00pm ..it's almost 6hrs
2061676,@AmazonHelp I have received instructions to unlock my account but who is going to replace my orders,2061675.0,"@609702 I'm so sorry for the inconvenience. The account specialists will e-mail you with instructions on how to unlock your account and what to do. If your orders were canceled, you were not charged, what you may be seeing is an authorisation: https://t.co/40v604IeVS ^VF",I have received instructions to unlock my account but who is going to replace my orders
1661112,"@AmazonHelp Thanks, the issue seems to have been resolved, but my confidence has been shaken, hope it is normal soon. Regards.",1652471.0,@504534 That's strange. I'm sorry to hear about the experience you've had with us. Please reach us via (1/2) ^VM,"Thanks, the issue seems to have been resolved, but my confidence has been shaken, hope it is normal soon. Regards."
153660,"@AmazonHelp Esto es hoy, en el último pedido era que no había nadie en casa cuando hubo alguien en todo momento. Envio por ASM igual a problemas siempre, con las demás compañías de transporte ningún problema, con ellos siempre. https://t.co/Ww9MJOWH35",153659.0,"@151174 Hola Gada, ¿podrías comentarnos un poco más del problema para poderte ayudar por favor? ^FZ","Esto es hoy, en el último pedido era que no había nadie en casa cuando hubo alguien en todo momento. Envio por ASM igual a problemas siempre, con las demás compañías de transporte ningún problema, con ellos siempre. https://t.co/Ww9MJOWH35"
1555456,@AmazonHelp Kindly forward the details to the. ... If you can...,1555454.0,@353236 Have you reported this to our support team here: https://t.co/Sy7vmjqLgf ? ^AG,Kindly forward the details to the. ... If you can...
1680090,@AmazonHelp Plz check __email__ amazon id...Complaint is registered..he gifted me a gift card which is not working... @510903 ...U guys don't care for ur customer..I just spent 30 mins explaining same to ur customer rep over chat as well,1680089.0,@510904 I'm afraid we haven't received your details under the mentioned email ID. Please sign in to your account &amp; send us the details using the link provided by 'SF' here: https://t.co/OWbEViR0Ca &amp; we'll look into the issue right away.^SF,Plz check __email__ amazon id...Complaint is registered..he gifted me a gift card which is not working... ...U guys don't care for ur customer..I just spent 30 mins explaining same to ur customer rep over chat as well
2361786,@AmazonHelp Shipped from and sold by https://t.co/aW3f2P1A8F https://t.co/V2lPSGvUI0,2361785.0,"@673619 I'm sorry to hear you received the wrong item! Was the item shipped and sold by Amazon, or a third-party seller? You can review the order details here: https://t.co/q4LAMZ3tbE ^JS",Shipped from and sold by https://t.co/aW3f2P1A8F https://t.co/V2lPSGvUI0
83370,"@AmazonHelp I had already called and talked. The guy said it is only available for HDFC bank, however you have mentioned that others banks are available too for the instant cashback in lieu of the interest charged for the EMI. I want to know how much instant discount will be offered?",83367.0,"@134321 I understand your concern regarding the No cost emi. The interest amount will be offered instantly once you place the order. However, the card issuing bank will continue to charge interest on the transaction. (1/2) ^GD","I had already called and talked. The guy said it is only available for HDFC bank, however you have mentioned that others banks are available too for the instant cashback in lieu of the interest charged for the EMI. I want to know how much instant discount will be offered?"
2741889,@AmazonHelp El transportista es Amazon Mexico según esto no tengo forma de saber donde está mi paquete,2741888.0,"@768061 Hola Jonathan, sentimos lo ocurrido. ¿Has conseguido hablar con la compañía de transporte para verificar lo que ocurrió con tu pedido? ^DA",El transportista es Amazon Mexico según esto no tengo forma de saber donde está mi paquete
934307,@AmazonHelp Voici quelques photos de la commande +du mail de l'envoyeur qui date du 16 octobre et le remboursement n'est toujours pas fait de sa part1/2 https://t.co/Zb5sTDsPYB,934309.0,"@341637 Bonjour, désolée pour cela. Que dit le suivi de votre colis? Est-ce qu'il a été retourné à Amazon ? ^MA",Voici quelques photos de la commande +du mail de l'envoyeur qui date du 16 octobre et le remboursement n'est toujours pas fait de sa part1/2 https://t.co/Zb5sTDsPYB
1137382,@AmazonHelp my order no. 408-3024133-6673967 can  you pls give me a replacement soon ? You claim of quick returns and quick replacements . Bad service,1137384.0,"@387913 Thanks for filling in the details, Preethi. We're working on it, expect a response from us very soon. ^JC",my order no. 408-3024133-6673967 can you pls give me a replacement soon ? You claim of quick returns and quick replacements . Bad service
2914500,@AmazonHelp Yes was supposed to be deliver today by 8pm and it just got scanned in Orlando at 5:18pm I live in Key West,2914501.0,@806778 I'm sorry for the frustration! Have we missed the intended delivery date stated in your order confirmation e-mail? ^AC,Yes was supposed to be deliver today by 8pm and it just got scanned in Orlando at 5:18pm I live in Key West
332020,"@AmazonHelp Look at the thread, you guys have been of no help.",332019.0,@195058 Thanks. We'll check and revert at the earliest. ^HK,"Look at the thread, you guys have been of no help."
1311220,@AmazonHelp I have been promised twice now it will be delivered with 24 hours Sunday afternoon and no sign of my parcel???,1311229.0,@426407 Oh no! I'm sorry for the delay in delivery! We'd like to help! Please reach out to us here: https://t.co/JzP7hlA23B ^HM,I have been promised twice now it will be delivered with 24 hours Sunday afternoon and no sign of my parcel???
472364,@AmazonHelp You continue to have stock but at a much higher price. That isn’t my problem and was given refund without being asked. Please DM me maybe ?,472363.0,"@227492 Why were you only offered a refund? Was this item sold by a seller, or was there no more in stock?^SM",You continue to have stock but at a much higher price. That isn’t my problem and was given refund without being asked. Please DM me maybe ?
627681,"@AmazonHelp I already checked tracking. The things I need won’t get here in time. And I ordered them for yesterday, leaving myself a buffer day, just in case.",627683.0,@268657 This isn't what we like to hear! What is the current tracking showing for each item? You can check for this here: https://t.co/Y5jpI9gRhE ^BH,"I already checked tracking. The things I need won’t get here in time. And I ordered them for yesterday, leaving myself a buffer day, just in case."
1762367,@AmazonHelp I did not know i should reach out to the third-party seller! Thanks for the tip!,1762366.0,@530269 Understood! Have you reached out to the seller for available options? You can do so here: https://t.co/fOc9r9TqBi ^VB,I did not know i should reach out to the third-party seller! Thanks for the tip!
845670,@AmazonHelp Thats why i am ur regular customer and have made more than 1000 bills during 1 year,845669.0,@321012 Glad to know that! :-) Happy Diwali! ^PR,Thats why i am ur regular customer and have made more than 1000 bills during 1 year
1758643,@AmazonHelp https://t.co/lgzxbZwT0g,1758642.0,@529396 your account is on Amazon.fr or https://t.co/nUUp5MLhYl? ^RA,https://t.co/lgzxbZwT0g
237754,@AmazonHelp 2nd time.. ohh God! I already have shared my details with you people still you are asking for the same..what's wrong with Amazon? @115850,237752.0,@158284 If you haven't received an email.Kindly drop in your details here: https://t.co/geoJfT9yIk We'll get in touch with you.^NS,2nd time.. ohh God! I already have shared my details with you people still you are asking for the same..what's wrong with Amazon?
434595,@AmazonHelp ESCALATING FROM LAST 4 DAY'S NO RESPOND FROM SOCIAL MEDIA TEAM OR NOTHING ... LEAST BOTHER TO CONTACT TO EXPLAIN THE ISSUE.. I CALLED 12TIMS,434593.0,@218249 That's Strange. Please respond to the email you received from the Social Media team for quick an assistance with this. ^RS,ESCALATING FROM LAST 4 DAY'S NO RESPOND FROM SOCIAL MEDIA TEAM OR NOTHING ... LEAST BOTHER TO CONTACT TO EXPLAIN THE ISSUE.. I CALLED 12TIMS
1204918,@AmazonHelp  https://t.co/8j2HIphkpf,1204917.0,@403019 Avez-vous une visibilité sur le statut de cette expédition ? Que dit le suivi ? ^ASZ,https://t.co/8j2HIphkpf
720743,"@AmazonHelp Thank you for getting back to me, please see PM",720742.0,"@292500 I'm so sorry to se this, Joe! We'd like to help the best we can. Will you confirm the carrier listed for your order? ^HC","Thank you for getting back to me, please see PM"
2755669,@AmazonHelp Gracias. El transportista es directamente Amazon así que no estoy seguro como hacerle en esos casos.,2755670.0,"@771284 Hola, Fer. Muchas gracias por la recomendación, en este caso, recuerda que para mayor información acerca de las entregas, puedes contactar directamente al transportista ^CB.",Gracias. El transportista es directamente Amazon así que no estoy seguro como hacerle en esos casos.
2931968,"@AmazonHelp Just a last question, my order is marked as ""Dispatched now"" for 12 hours ago, what does it means ?",2931967.0,@810924 Thank you. ^MI,"Just a last question, my order is marked as ""Dispatched now"" for 12 hours ago, what does it means ?"
747755,@AmazonHelp There is no update in link. Stop cheating customers. It’s 6 th day and my order still not delivered #Amazon #patheticservice #stopcheating,747754.0,"@298749 In case if you have shared your details, you can check for our response here: https://t.co/DTSNmGldJf. Hope this helps. ^CB",There is no update in link. Stop cheating customers. It’s 6 th day and my order still not delivered #Amazon #patheticservice #stopcheating
18161,@AmazonHelp Do I have to share email thread of how they are treating to me.,18160.0,@120035 I'm sure you will soon receive a reply from our Account Specialist team with an update. (2/2) ^SI,Do I have to share email thread of how they are treating to me.
1407670,@AmazonHelp Ok I have video recording regarding when I opened the packet .. I see u amazon on Cort,1407669.0,"@447196 The resolution provided in the email is the best we could offer. Further, we won't be able to provide any additional insight. ^PS",Ok I have video recording regarding when I opened the packet .. I see u amazon on Cort
180538,"@AmazonHelp Para eu pegar o telefone, preciso escolher uma opção de assunto, posso colocar aleatório?",180537.0,"@158442 Para uma assistência imediata, contata nosso SAC diretamente pelo telefone para que possam verificar: https://t.co/qGpkDwGRhX. ^DA","Para eu pegar o telefone, preciso escolher uma opção de assunto, posso colocar aleatório?"
93682,"@AmazonHelp Yes, but this is becoming unacceptable. Every other order from you is late. Spoke to a rep and saw that one part of my order was available via @117795 but wouldn’t schedule the delivery for today.",93683.0,@136304 So sorry your order was delayed! Did you receive an e-mail providing a new delivery date?  ^LS,"Yes, but this is becoming unacceptable. Every other order from you is late. Spoke to a rep and saw that one part of my order was available via but wouldn’t schedule the delivery for today."
465757,@AmazonHelp This is all it says 🤷🏽‍♂️ https://t.co/OZakkucNWn,465756.0,"@225818 Oh dear, I'm sorry that your item has been delayed!  Can you provide info on who the carrier is:  https://t.co/Y5jpI9gRhE  ^LL",This is all it says 🤷🏽‍♂️ https://t.co/OZakkucNWn
842331,"@AmazonHelp no 🙄 trying to ring back again now to try and sort this out, just seems really long and unnecessary",842330.0,@320344 Very sorry to hear this. Were you able to obtain a replacement ? Please know you can also submit feedback on the agent.^CR,"no 🙄 trying to ring back again now to try and sort this out, just seems really long and unnecessary"
839857,"@AmazonHelp I had already pre-ordered the new Oasis, but it won’t be available before November and, anyway, again, the fail of my Voyage wasn’t my fault",839855.0,@319806 I'm sorry your Voyage isn't working! What options or information did support provide when you contacted them? ^TK,"I had already pre-ordered the new Oasis, but it won’t be available before November and, anyway, again, the fail of my Voyage wasn’t my fault"
1609582,@AmazonHelp Obviously ain’t even left yet https://t.co/Uds3WAjJ3m,1609581.0,@494154 What is showing on your tracking? https://t.co/aaDyEz1VgE I'm afraid we don't have access to account details here on Twitter. ^KM,Obviously ain’t even left yet https://t.co/Uds3WAjJ3m
2290595,@AmazonHelp Reverted back to the link provided.,2290594.0,@665365 I'm sorry for the inconvenience due to recent experiences. We'd like to look into it. Kindly share your details here: https://t.co/beaaDm0muc we'll look into it and reach out to you soon. ^AP,Reverted back to the link provided.
2236234,@AmazonHelp It just says “Delivery date pending. We'll email you as soon as we have a delivery date.” When I ordered it said 4-5 days. It has now been 8,2236235.0,"@652172 Have we missed the estimated delivery date given at checkout? If you're unsure, you can click here: https://t.co/qFnIeXPYHz to view your confirmation e-mail. ^NM",It just says “Delivery date pending. We'll email you as soon as we have a delivery date.” When I ordered it said 4-5 days. It has now been 8
207569,@AmazonHelp I have filled all the details in the shared secured link and there was no such option to fill my mailid. Kindly check the screen shot of that link.though I m getting mails in my inbox of Amazon app but there is no reply option. https://t.co/1O3O4EhWNc,207568.0,"@165091 If you have shared your details via secured link our correspondence will be sent to your registered email account, kindly verify again. You may need to fill the details again if you are unable to locate our correspondence. ^MJ",I have filled all the details in the shared secured link and there was no such option to fill my mailid. Kindly check the screen shot of that link.though I m getting mails in my inbox of Amazon app but there is no reply option. https://t.co/1O3O4EhWNc
2072982,"@AmazonHelp vendedor externo. 
tudo bem. sou cliente de vocês há 2 anos e só tive esse problema agora.",2072981.0,@613127 Lamento pelos inconvenientes. O pacote foi enviado pela Amazon ou por um vendedor externo? ^CR,vendedor externo. tudo bem. sou cliente de vocês há 2 anos e só tive esse problema agora.
1367015,"@AmazonHelp I did, it says November 6th is the arrival date? I don't the point of pre-ordering it if it won't be here until November 6th?",1367013.0,@438061 What shipping speed was selected for your order? You can also edit the shipping speed here: https://t.co/Y5jpI9gRhE ^JP,"I did, it says November 6th is the arrival date? I don't the point of pre-ordering it if it won't be here until November 6th?"
721455,@AmazonHelp U deserve a Promotion. Thx a lot!! Finally sm1 sincerely understood d prblm. Wl do update u if any concern further. Thx agn fr ur help!!👍👍,721453.0,"@292692 I get your concern, RK. Please reach out to the manufacturers support team from here: https://t.co/6TmnJGfail (1/2) ^SV",U deserve a Promotion. Thx a lot!! Finally sm1 sincerely understood d prblm. Wl do update u if any concern further. Thx agn fr ur help!!👍👍
2312789,"@AmazonHelp i already did, and it said within 12 hours reply back but 2days passed since.  thats why i messaged you here.",2312788.0,"@670698 Hi, we can't see the cause of the delay via Twitter; please contact JP customer service at the following link: https://t.co/J6YEizo6qC ^YM","i already did, and it said within 12 hours reply back but 2days passed since. thats why i messaged you here."
2065842,"@AmazonHelp Of course,  I like the fact you gave a screen for calling other users but I might have to switch to @122986 's #GoogleHome",2065841.0,@189419 I'm sorry the Alexa App is giving you trouble! Have you tried any troubleshooting steps yet?  ^EP,"Of course, I like the fact you gave a screen for calling other users but I might have to switch to 's #GoogleHome"
419605,@AmazonHelp @115850 please don't give generalized reasons....be specific about the reason why it was termed as undeliverable in my case,419600.0,@215061 For more info behind undeliverable packages kindly check the link here: https://t.co/bBsT0DWlrP (2/3)^HR,please don't give generalized reasons....be specific about the reason why it was termed as undeliverable in my case
637035,@AmazonHelp Ok. Will try this. Thanks,637034.0,@271071 We don't have access to your account via Twitter. Please contact us here: https://t.co/JzP7hlA23B so we can look into this further with you. ^CO,Ok. Will try this. Thanks
373643,"@AmazonHelp I was able to cancel from a desktop, seemed to be a mobile issue. Thanks for following up.",373642.0,@204541 I'm sorry for this issue with canceling your order. Has the order entered the shipping process? ^DO,"I was able to cancel from a desktop, seemed to be a mobile issue. Thanks for following up."
